sku,collection,title,price_gbp,tags,palette,art_file,mockups,description
"AA-011","Pillars of Antiquity","Column Study of Athens | Greek Column Print | Ancient Greek Wall Art | Printable Digital Download | Nile Gold","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Nile Gold","svg/AA-011-columns-01.svg","mockups/AA-011-bedroom.svg|mockups/AA-011-classroom.svg|mockups/AA-011-study.svg","Column Study of Athens — an original artwork from the ""Pillars of Antiquity"" collection (Nile Gold palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-011 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-012","Pillars of Antiquity","Column Study of Paestum | Doric Ionic Corinthian | Ancient Greek Wall Art | Printable Digital Download | Desert Ochre","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Desert Ochre","svg/AA-012-columns-02.svg","mockups/AA-012-bedroom.svg|mockups/AA-012-classroom.svg|mockups/AA-012-hallway.svg","Column Study of Paestum — an original artwork from the ""Pillars of Antiquity"" collection (Desert Ochre palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-012 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-013","Pillars of Antiquity","Column Study of Sounion | Architecture Poster | Ancient Greek Wall Art | Printable Digital Download | Marble Verdigris","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Marble Verdigris","svg/AA-013-columns-03.svg","mockups/AA-013-bedroom.svg|mockups/AA-013-classroom.svg|mockups/AA-013-living-room.svg","Column Study of Sounion — an original artwork from the ""Pillars of Antiquity"" collection (Marble Verdigris palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-013 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-014","Pillars of Antiquity","Column Study of Segesta | Greek Column Print | Ancient Greek Wall Art | Printable Digital Download | Midnight Gold","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Midnight Gold","svg/AA-014-columns-04.svg","mockups/AA-014-bedroom.svg|mockups/AA-014-classroom.svg|mockups/AA-014-study.svg","Column Study of Segesta — an original artwork from the ""Pillars of Antiquity"" collection (Midnight Gold palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-014 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-015","Pillars of Antiquity","Column Study of Didyma | Doric Ionic Corinthian | Ancient Greek Wall Art | Printable Digital Download | Olive Grove","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Olive Grove","svg/AA-015-columns-05.svg","mockups/AA-015-bedroom.svg|mockups/AA-015-classroom.svg|mockups/AA-015-hallway.svg","Column Study of Didyma — an original artwork from the ""Pillars of Antiquity"" collection (Olive Grove palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-015 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-016","Pillars of Antiquity","Column Study of Bassae | Architecture Poster | Ancient Greek Wall Art | Printable Digital Download | Oxblood Cream","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Oxblood Cream","svg/AA-016-columns-06.svg","mockups/AA-016-bedroom.svg|mockups/AA-016-classroom.svg|mockups/AA-016-living-room.svg","Column Study of Bassae — an original artwork from the ""Pillars of Antiquity"" collection (Oxblood Cream palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-016 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-017","Pillars of Antiquity","Column Study of Nemea | Greek Column Print | Ancient Greek Wall Art | Printable Digital Download | Basalt Bronze","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Basalt Bronze","svg/AA-017-columns-07.svg","mockups/AA-017-bedroom.svg|mockups/AA-017-classroom.svg|mockups/AA-017-study.svg","Column Study of Nemea — an original artwork from the ""Pillars of Antiquity"" collection (Basalt Bronze palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-017 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-018","Pillars of Antiquity","Column Study of Aegina | Doric Ionic Corinthian | Ancient Greek Wall Art | Printable Digital Download | Terracotta Noir","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Terracotta Noir","svg/AA-018-columns-08.svg","mockups/AA-018-bedroom.svg|mockups/AA-018-classroom.svg|mockups/AA-018-hallway.svg","Column Study of Aegina — an original artwork from the ""Pillars of Antiquity"" collection (Terracotta Noir palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-018 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-019","Pillars of Antiquity","Column Study of Selinunte | Architecture Poster | Ancient Greek Wall Art | Printable Digital Download | Attic Red","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Attic Red","svg/AA-019-columns-09.svg","mockups/AA-019-bedroom.svg|mockups/AA-019-classroom.svg|mockups/AA-019-living-room.svg","Column Study of Selinunte — an original artwork from the ""Pillars of Antiquity"" collection (Attic Red palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-019 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-020","Pillars of Antiquity","Column Study of Priene | Greek Column Print | Ancient Greek Wall Art | Printable Digital Download | Papyrus & Lapis","5.00","greek column art|ancient architecture|classical decor|doric column print|ruins wall art|academia decor|ionic column|history teacher gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Papyrus & Lapis","svg/AA-020-columns-10.svg","mockups/AA-020-bedroom.svg|mockups/AA-020-classroom.svg|mockups/AA-020-study.svg","Column Study of Priene — an original artwork from the ""Pillars of Antiquity"" collection (Papyrus & Lapis palette).

Classical column studies — Doric, Ionic and Corinthian orders standing against a rising sun, drawn as minimalist architectural art.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-020 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-021","Nile Botanicals","Lotus & Papyrus Frieze of Luxor | Egyptian Lotus Print | Ancient Egyptian Wall Art | Printable Digital Download | Midnight Gold","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Midnight Gold","svg/AA-021-nile-01.svg","mockups/AA-021-bedroom.svg|mockups/AA-021-classroom.svg|mockups/AA-021-hallway.svg","Lotus & Papyrus Frieze of Luxor — an original artwork from the ""Nile Botanicals"" collection (Midnight Gold palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-021 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-022","Nile Botanicals","Lotus & Papyrus Frieze of Karnak | Papyrus Wall Art | Ancient Egyptian Wall Art | Printable Digital Download | Olive Grove","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Olive Grove","svg/AA-022-nile-02.svg","mockups/AA-022-bedroom.svg|mockups/AA-022-classroom.svg|mockups/AA-022-living-room.svg","Lotus & Papyrus Frieze of Karnak — an original artwork from the ""Nile Botanicals"" collection (Olive Grove palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-022 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-023","Nile Botanicals","Lotus & Papyrus Frieze of Memphis | Nile Frieze Poster | Ancient Egyptian Wall Art | Printable Digital Download | Oxblood Cream","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Oxblood Cream","svg/AA-023-nile-03.svg","mockups/AA-023-bedroom.svg|mockups/AA-023-classroom.svg|mockups/AA-023-study.svg","Lotus & Papyrus Frieze of Memphis — an original artwork from the ""Nile Botanicals"" collection (Oxblood Cream palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-023 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-024","Nile Botanicals","Lotus & Papyrus Frieze of Abydos | Egyptian Lotus Print | Ancient Egyptian Wall Art | Printable Digital Download | Basalt Bronze","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Basalt Bronze","svg/AA-024-nile-04.svg","mockups/AA-024-bedroom.svg|mockups/AA-024-classroom.svg|mockups/AA-024-hallway.svg","Lotus & Papyrus Frieze of Abydos — an original artwork from the ""Nile Botanicals"" collection (Basalt Bronze palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-024 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-025","Nile Botanicals","Lotus & Papyrus Frieze of Philae | Papyrus Wall Art | Ancient Egyptian Wall Art | Printable Digital Download | Terracotta Noir","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Terracotta Noir","svg/AA-025-nile-05.svg","mockups/AA-025-bedroom.svg|mockups/AA-025-classroom.svg|mockups/AA-025-living-room.svg","Lotus & Papyrus Frieze of Philae — an original artwork from the ""Nile Botanicals"" collection (Terracotta Noir palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-025 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-026","Nile Botanicals","Lotus & Papyrus Frieze of Edfu | Nile Frieze Poster | Ancient Egyptian Wall Art | Printable Digital Download | Attic Red","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Attic Red","svg/AA-026-nile-06.svg","mockups/AA-026-bedroom.svg|mockups/AA-026-classroom.svg|mockups/AA-026-study.svg","Lotus & Papyrus Frieze of Edfu — an original artwork from the ""Nile Botanicals"" collection (Attic Red palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-026 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
"AA-027","Nile Botanicals","Lotus & Papyrus Frieze of Dendera | Egyptian Lotus Print | Ancient Egyptian Wall Art | Printable Digital Download | Papyrus & Lapis","5.50","egyptian wall art|lotus flower print|papyrus art|ancient egypt decor|egyptian frieze|botanical print|nile river art|egyptology gift|printable wall art|digital download|ancient art print|digital print|vintage style art","Papyrus & Lapis","svg/AA-027-nile-07.svg","mockups/AA-027-bedroom.svg|mockups/AA-027-classroom.svg|mockups/AA-027-hallway.svg","Lotus & Papyrus Frieze of Dendera — an original artwork from the ""Nile Botanicals"" collection (Papyrus & Lapis palette).

Repeating registers of lotus blossoms, buds and papyrus umbels, arranged like a temple wall frieze from the banks of the Nile.

▸ WHAT YOU RECEIVE (instant digital download — no physical item shipped)
• 1 high-resolution image file, 4:5 ratio, 300 DPI print quality
• Prints beautifully at 4x5"", 8x10"", 11x14"", 16x20"" and A-series sizes (trim to fit)
• Vibrant on matte or textured art paper; also stunning on canvas

▸ HOW IT WORKS
1. Purchase and download instantly from Etsy
2. Print at home, at a local print shop, or via an online printer
3. Frame and enjoy your own piece of the ancient world

▸ GOOD TO KNOW
• Design AA-027 is a one-of-a-kind piece — no other listing shares this exact artwork
• Colors may vary slightly between screens and printers
• Personal use only — not for resale or redistribution

From the KayCreates Ancient Artefacts Collection — 200 unique designs inspired by the art of Greece, Egypt, Rome, Mesopotamia and the megalith builders. No AI photo mashups: every piece is drawn from pure geometry, pattern and myth."
